year,state,abbr,electors,d_pv,r_pv,margin,pl,pl_lag1,pl_lag2,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb,incumb_party,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,pop_norm,hsa_adjustment,rsa_adjustment,elasticity,elasticity_lag1,elasticity_lag2,weighted_avg_approval,poll_margin_0,poll_margin_1,poll_margin_2,poll_margin_3,poll_margin_4,poll_margin_5,poll_margin_6,poll_margin_7,poll_margin_8,poll_margin_9,poll_margin_10,poll_margin_11,poll_margin_12,poll_margin_13,poll_margin_14,poll_margin_15,poll_margin_16,poll_margin_17,poll_margin_18,poll_margin_19,poll_margin_20,poll_margin_21,poll_margin_22,poll_margin_23,poll_margin_24,poll_margin_25,poll_margin_26,poll_margin_27,poll_margin_28,poll_margin_29,poll_margin_30,poll_margin_31,poll_margin_32,poll_margin_33,poll_margin_34,poll_margin_35,poll_margin_36,poll_margin_nat_0,poll_margin_nat_1,poll_margin_nat_2,poll_margin_nat_3,poll_margin_nat_4,poll_margin_nat_5,poll_margin_nat_6,poll_margin_nat_7,poll_margin_nat_8,poll_margin_nat_9,poll_margin_nat_10,poll_margin_nat_11,poll_margin_nat_12,poll_margin_nat_13,poll_margin_nat_14,poll_margin_nat_15,poll_margin_nat_16,poll_margin_nat_17,poll_margin_nat_18,poll_margin_nat_19,poll_margin_nat_20,poll_margin_nat_21,poll_margin_nat_22,poll_margin_nat_23,poll_margin_nat_24,poll_margin_nat_25,poll_margin_nat_26,poll_margin_nat_27,poll_margin_nat_28,poll_margin_nat_29,poll_margin_nat_30,poll_margin_nat_31,poll_margin_nat_32,poll_margin_nat_33,poll_margin_nat_34,poll_margin_nat_35,poll_margin_nat_36
1992,New Jersey,NJ,15,42.95395912,40.58103346333549,2.3729256566645134,0.06978956999999752,-2.950634970000003,-1.2210686299999978,51.42031835,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,7827770,7419,0.2421470182470463,0,0,1.199292145412888,0.6918855766424379,0.8688635362409634,37.920630735208725,7.551749,9.89201471,11.66968971,10.422255,10.27008257,9.490994,9.07398171,5.97865714,0.49637672,0.464742,0.51185942,2.83602286,0.81478428,0.80938915,0.861481,0.84952371,-12.41234371,-17.69077143,-17.674636,-17.66677986,-17.66226114,-17.67329586,-17.68001715,-20.30444515,-20.73994771,-20.73962785,-20.70820614,-20.667361,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.870737,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,New Mexico,NM,5,45.89884664,37.33846094563872,8.560385694361287,3.0146770899999997,1.3447968999999986,-1.192184239999996,55.14215677,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,1580750,121365,0.03673692094768228,0,0,1.012247125839178,1.4810108277087015,0.2667623430051669,37.920630735208725,8.135386,8.213628,10.20903785,10.47849671,10.44676415,10.55284128,10.55807543,10.55438543,10.55249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,8.427581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,New York,NY,33,47.27630691,28.839743078928336,18.436563831071663,4.39213736,4.646198259999999,3.6737703200000023,62.1108254,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,18082032,47224,0.5793204153472911,0,0,0.8990738822132207,1.139620806744273,0.8103969420320507,37.920630735208725,19.441961,21.34400758,25.00865671,23.06423886,18.017625,12.48981486,11.08406143,11.10414229,10.80378185,10.55224814,9.23942957,5.85631814,5.74260386,5.694841,5.70739772,-3.725888,-7.51545971,-7.47224485,-7.55300043,-8.12467757,-8.10844858,-8.10371429,-8.10928485,-8.128931,-8.12512728,-8.11932786,-8.080823,-8.06949728,-8.07438657,-8.07353814,-8.13667143,-8.36084314,-10.3243376,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.6191074,NA,NA,NA,NA
1992,North Carolina,NC,14,42.6533683,43.44280873631413,-0.7894404363141305,-0.2308012500000061,-3.84246589,-2.526652889999994,49.54153572,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,6831850,48718,0.2093998805554137,0,0,1.1586780787069115,0.7388263463203789,2.542615493603324,37.920630735208725,2.84279825,3.86183043,5.30229786,5.33259157,5.24021029,3.51968357,2.94601,2.99449414,2.98060871,2.95176557,3.277932,5.13462143,5.00257586,4.95114943,4.962037,0.50666443,-10.70220358,-10.66152471,-11.33420743,-13.07278771,-13.03363672,-13.002335,-12.98976886,-12.96797258,-12.95309757,-12.93547343,-12.92188286,-12.932502,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.844802,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,North Dakota,ND,3,32.18350517,44.21597166281791,-12.03246649281791,-10.700664380000006,-2.57677631,-6.619651619999999,42.12529523,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,635427,68994,0.0056534780566195484,0,0,0.0768903258746396,1.715786042389726,-0.81176942509034,37.920630735208725,-7.6784585,-4.23622743,-1.62206243,-1.64376329,-2.570129,-3.21967029,-3.21518114,-3.218768,-3.189721,-3.22077071,-3.17397,-3.17414072,-3.26712443,-3.271865,-5.04713015,-16.01832786,-16.05262085,-16.04207014,-16.025586,-16.05258258,-16.04848442,-16.048374,-16.080643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-5.79566075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Ohio,OH,21,40.18128056,38.34661244449415,1.834668115505849,-2.7028889900000053,-1.4019359899999984,-0.4154170899999983,51.16816334,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,11007609,40953,0.34670423727088684,0,0,0.9502729660342898,0.7481414639387722,0.9404461633329338,37.920630735208725,1.95062025,6.78985628,8.54175429,8.58899914,6.79285557,6.19229814,6.44389057,1.846961,-0.99982743,-6.90570558,-8.24201472,-8.24070128,-12.51958457,-15.68438257,-15.66297315,-15.65718171,-15.698633,-15.67721443,-15.65933171,-15.67352572,-15.66445472,-15.66306314,-15.680174,-15.72614657,-14.10090086,-17.66404571,-17.62568072,-17.62562786,-17.66371528,-17.64235314,-17.65827672,-17.6471296,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-9.579924,NA,NA,NA,NA,NA
1992,Oklahoma,OK,8,34.0247375,42.64574832897998,-8.621010828979976,-8.859432050000002,-4.267125890000003,-9.751469949999995,44.3778817,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,3204174,68679,0.09011720175327002,0,0,0.6010451386223923,2.032102727714708,1.4421394590544512,37.920630735208725,-5.713627,-5.80836672,-7.12800672,-7.26966857,-7.40773229,-7.49241986,-7.52546086,-7.38777929,-7.42391486,-7.42618215,-7.45409157,-9.27072986,-20.010113,-20.11481843,-20.15261657,-20.10287215,-20.15511185,-20.08810357,-20.07020814,-20.090659,-20.03922643,-20.00227015,-19.989015,-19.96639486,-19.95146129,-19.92697957,-19.90376828,-19.92318086,-19.96296343,-20.004823,-20.05636429,-20.18424585,-20.19658257,-20.154955,-20.07713128,-20.048182,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.5627815,NA
1992,Oregon,OR,7,42.47885506,32.52721272010087,9.95164233989913,-0.4053144900000021,5.729335049999996,3.3210646600000047,56.63389152,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,2973934,96003,0.082546612768089,0,0,0.39576508167709584,1.6061817043003597,0.2910020400041752,37.920630735208725,10.2435305,10.55616385,11.61964071,11.60237543,8.47280443,-10.28717186,-10.28282186,-10.28616843,-10.26010043,-10.28822728,-10.246378,-10.24144043,-10.32650014,-10.33022428,-10.28172885,-10.29102771,-10.32642272,-10.31879,-10.30282314,-10.29484357,-10.29074371,-10.30136558,-10.30763643,-10.32709772,-10.32833971,-10.328047,-10.328346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.4266595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Pennsylvania,PA,23,45.14616487,36.12721051702866,9.018954352971342,2.261995319999997,2.83796315,5.570560100000002,55.54852946,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,11980819,44820,0.3787046407901191,0,0,0.8489677450332442,0.480345578193716,0.02808227262618292,37.920630735208725,9.14442225,8.53214386,4.74861357,4.25368357,0.873695,-0.45526843,-0.46320928,-4.24267714,-4.22655,-4.24796385,-4.21803685,-4.22806171,-4.33706385,-4.36269443,-4.32992843,-4.32582343,-4.36010272,-4.33198814,-4.28854615,-3.50611615,-3.49126772,-3.49348743,-3.49510543,-3.50353685,-3.50154557,-3.49670457,-3.46007229,-3.463104,-3.93534129,-1.96395242,-1.98118286,5.42032271,5.40664834,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.619054,NA,NA,NA,NA
1992,Rhode Island,RI,4,47.04796356,29.02760468632957,18.020358873670425,4.163794009999997,10.089077240000002,7.598748090000001,61.843722820000004,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,1000571,1034,0.017659885042395,0,0,0.4729139020472018,1.4649806656883717,1.6403086758223402,37.920630735208725,23.4586375,23.37277957,23.32980214,23.40244643,23.25784543,23.16790357,23.04189367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,11.06170733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Carolina,SC,8,42.76254117,46.99335672540671,-4.230815555406714,-0.1216283800000042,-7.967578799999998,-4.853445059999999,47.64315457,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,3600576,30111,0.10315141220716044,0,0,1.474716093173931,0.3879004586191899,3.1074526220087577,37.920630735208725,-8.7270105,-8.73817485,-11.12669086,-11.51063143,-11.54337943,-12.45836815,-13.80640014,-14.35655158,-14.37310572,-14.404056,-14.39033115,-14.41338329,-14.53579886,-14.57977857,-14.56482128,-14.56217857,-14.60960672,-19.49122385,-22.19510186,-24.09557629,-24.07885186,-24.07662957,-24.07999086,-24.094978,-24.09283029,-24.08863771,-23.93177972,-23.92858786,-23.96660285,-24.01005685,-24.06083443,-24.185333,-24.19499614,-24.15329757,-24.07601043,-24.047535,-24.048961,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.87633986,-12.75769
1992,South Dakota,SD,3,37.14097081,40.65914457385588,-3.5181737638558843,-5.743198740000004,0.9573522199999972,-3.8898167899999976,47.73896623,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,708698,75898,0.00806272330302851,0,0,0.21158748860809504,1.9208816816004264,-0.27407805250756784,37.920630735208725,1.441768,1.42653071,1.10677915,0.99418671,-0.423494,-0.73152414,-9.85671842,-9.721675,-9.75586929,-9.75449714,-9.77951729,-9.83433514,-10.01175772,-10.11602629,-10.15355114,-10.103825,-10.15612614,-10.08905643,-10.07142185,-10.09150071,-10.03939458,-10.00224872,-9.98903471,-9.96652014,-9.95169072,-9.92683014,-9.90306542,-9.92261657,-9.96250114,-10.00390043,-10.05533058,-10.18316385,-10.19585114,-10.15443557,-10.07692185,-10.04832528,-10.049784,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.87633986,-12.75769
1992,Tennessee,TN,11,47.08479309,42.43336402927339,4.651429060726606,4.200623539999995,-4.0029255500000005,1.153632850000001,52.59803665,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,5013999,41220,0.14962658852405378,0,0,1.5723120047463248,-0.007362208851937293,1.856324099525188,37.920630735208725,7.948742,8.62148014,10.394254,10.44484186,10.40165957,9.63834186,9.60307643,9.739348,9.69963357,9.68924285,10.18029671,10.12343257,9.94873815,9.84956929,9.81636857,9.86786571,9.80998866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,4.98529117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Texas,TX,32,37.07845833,40.56002111366788,-3.481562783667883,-5.805711220000006,-2.199408130000002,-4.304668279999994,47.75783683,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,1,17650479,261914,0.5651303945502019,0,-1.7695031264349517,0.6831574729878207,1.4210291870325718,1.5842527404583158,37.920630735208725,-0.304275,0.56412157,1.656843,1.82521986,2.97077457,5.39467115,5.40081157,5.43300143,5.46963058,4.37230829,3.77669386,3.27071557,-0.44183214,-6.49748558,-11.51444643,-11.50030814,-11.53180772,-12.56453042,-12.97213671,-12.97410072,-12.94994914,-17.66427857,-17.65552771,-17.63972229,-17.62448072,-17.60699514,-17.57006157,-17.571303,-17.60164371,-24.00746586,-24.05840871,-24.18405286,-24.19498572,-24.15349015,-24.07625172,-24.047322,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.198122,NA
1992,Utah,UT,5,24.65450176,43.364632694188025,-18.710130934188022,-18.229667790000004,-13.502342070000005,-15.743397089999998,36.24642089,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,1821498,82168,0.04465302656358031,0,0,1.1579180419488602,1.4936972973421068,-0.2768060810590689,37.920630735208725,-14.5484785,-14.53185,-14.43067571,-14.40999143,-14.42944229,-14.27643872,-14.12343971,-14.12548057,-14.09626214,-14.12663457,-14.08170385,-14.07610528,-16.13594814,-16.14014786,-19.71144943,-24.545738,-24.56410628,-24.56631814,-23.532087,-22.75170828,-22.74783229,-22.75735328,-22.770251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-5.61943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Vermont,VT,3,46.11375176,30.418258833150112,15.695492926849887,3.2295822099999967,2.0310326199999977,0.3937947000000008,60.25420135,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,570115,9249,0.003505935024131088,0,0,1.438691006700708,1.2971721297730383,1.2976193257789042,37.920630735208725,11.41200375,11.42986628,11.78837371,13.282099,13.259264,13.29101143,7.847995,3.11806185,2.50067458,2.46893157,-1.60304872,-11.88735571,-11.97365329,-11.97739686,-11.92794786,-11.93732157,-11.97650328,-11.96175871,-11.94383557,-11.97125586,-11.96707028,-11.96757929,-12.01766871,-12.150286,-12.15156929,-12.15126857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Virginia,VA,13,40.5860744,44.95736634352805,-4.37129194352805,-2.2980951500000018,-6.317372480000003,-3.3256780899999967,47.44498707,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,6383315,39598,0.1946514696343393,0,0,1.20809946240056,0.4475572478638082,1.4489375431908722,37.920630735208725,-7.44181275,-8.85271014,-9.42310815,-9.42972871,-9.46901243,-9.64817642,-9.89148171,-9.94959243,-10.49614457,-10.51973829,-10.49557371,-10.51626857,-10.63750872,-10.67346542,-12.83270814,-18.28042671,-18.29592757,-18.26462957,-18.25423243,-18.26002015,-18.244535,-18.87612872,-20.45722357,-20.44416486,-20.43658171,-20.42894,-20.40002314,-20.40245029,-20.43284743,-20.42691529,-24.80448072,-31.19041157,-31.19125214,-31.14898957,-31.07288071,-31.04494943,-31.046272,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.87633986,-12.75769
1992,Washington,WA,11,43.41022004,31.96560535407357,11.444614685926428,0.5260504899999958,4.498910549999998,2.162200640000002,57.59170107,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,5139011,66582,0.15373714477064623,0,0,0.7378789660760028,1.4410409493301377,0.13579053057877283,37.920630735208725,14.996583,15.071809,15.56625343,14.880226,15.54736571,12.81671857,8.58216057,8.64817771,8.54311429,4.85398229,3.45696486,3.447943,3.33314071,3.30618657,3.34124686,-1.80828657,-8.73297671,-8.69984257,-8.68192271,-8.68493528,-8.66168586,-8.65575186,-8.65598457,-8.66281485,-8.66045728,-8.33952957,-7.89761814,-7.91828643,-7.95959786,-7.99977529,-8.05185143,-8.18246757,-8.19728729,-8.15589215,-8.07788114,-8.04907457,-8.050562,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-8.81296585,-5.50533457,-5.26507957,-7.68594858,-10.87633986,-12.75769
1992,West Virginia,WV,5,48.41482162,35.393029153409934,13.021792466590064,5.530652069999995,6.649333499999997,4.179218000000006,57.76883809,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,1805462,24087,0.044125742143121816,0,0,0.6203735000684534,1.4553197654916794,1.7454712213586454,37.920630735208725,14.42925475,14.42125157,12.68151385,10.32154414,10.28464557,6.75057828,5.32564257,5.36403543,5.38966528,5.37062457,4.64617142,4.33891943,3.07472271,-3.89527828,-3.88077785,-3.86611628,-3.91634529,-3.88349386,-3.86354914,-3.86335072,-3.83983428,-3.83304558,-3.83257528,-3.83983343,-3.835652,-3.93118686,-3.940611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.4266595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Wisconsin,WI,11,41.13155574,36.77722096544088,4.354334774559128,-1.7526138099999995,5.8652529000000015,4.603084040000006,52.7945085,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,-1,-1,0,1,0,0,0,0,5004636,54314,0.14931872097424378,0,0,0.05513224482118718,1.220371614374417,0.5174036990053021,37.920630735208725,6.3960345,6.37127385,6.38922057,7.42529771,7.389379,11.04159943,12.48732972,11.74426843,11.11927471,11.112557,11.08317072,11.02775371,-1.904078,-7.10774315,-7.14372472,-7.096591,-7.14604358,-7.08260671,-7.065455,-7.085126,-7.03700757,-7.002176,-6.989565,-6.968023,-6.95375229,-6.93093343,-6.909613,-6.92783143,-6.96543329,-7.00581,-7.05489114,-7.15541325,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.02125428,10.84891757,9.47857129,7.88446386,7.29551257,7.74460414,15.13860571,20.99823014,23.58548,21.78930472,19.99068129,3.85194143,-4.04378972,-4.72961286,-6.92113357,-6.36461043,-5.94170086,-6.11687629,-7.53398058,-7.47734386,-8.85260529,-10.647487,-11.92780814,-12.69957829,-12.61328514,-11.63636086,-9.93201675,NA,NA,NA,NA,NA
1992,Wyoming,WY,3,34.09977787,39.69652398351784,-5.596746113517838,-8.784391680000006,-7.535398780000001,-12.175739469999996,46.20797657,42.88416955,37.09272906758422,5.79144048241578,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,-1,-1,0,1,0,0,0,0,463491,97105,0,0,0,1.267091551019664,1.8845246903143285,0.8822726080891574,37.920630735208725,-3.9620215,-4.05221485,-5.69894671,-5.63424029,-5.75916872,-5.81961334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5453805,10.22879328,13.142696,11.79424629,11.92643114,11.0745275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
